,system:index,DateTime,FACILITYID,Hour,NAME,Year,pressure,specific_humidity,temperature (Celsius),max_heat_index,relative_humidity,heat_index_risk_level,Date,avg_heat_index
11731,A19900703_2100_0000000000000000052b,1990-07-03 21:00:00,10000084,21,TUCKER UNIT,1990,100633.46,0.0188173,36.03000000000003,108.82536138134344,48.804672210511626,Danger,1990-07-03,96.95943362215036
31806,A19900829_2100_00000000000000000212,1990-08-29 21:00:00,10000085,21,CUMMINS UNIT,1990,100491.6,0.0134761,40.84003906250001,110.32141306012836,27.27149252801094,Danger,1990-08-29,97.19835998986633
6352,A19900618_2100_00000000000000000229,1990-06-18 21:00:00,10000087,21,TEXARKANA REGIONAL CORRECTION CENTER,1990,100445.25,0.0209375,34.52000000000004,109.44596308163516,58.613674388908656,Danger,1990-06-18,97.8906759416469
31809,A19900829_2100_00000000000000000217,1990-08-29 21:00:00,10000088,21,DELTA REGIONAL UNIT,1990,100653.52,0.0147733,40.68003906250004,112.15646809659373,30.10232940136188,Danger,1990-08-29,97.87779393833995
12075,A19900704_2100_0000000000000000049a,1990-07-04 21:00:00,10000101,21,LUTHER LUCKETT CORRECTIONAL COMPLEX,1990,99116.78,0.0206223,32.650000000000034,103.63103636921252,63.303874417114834,Danger,1990-07-04,86.4869298913551
12084,A19900704_2100_000000000000000005db,1990-07-04 21:00:00,10000102,21,ROEDERER CORRECTIONAL COMPLEX,1990,99116.78,0.0206223,32.650000000000034,103.63103636921252,63.303874417114834,Danger,1990-07-04,86.4869298913551
12071,A19900704_2100_00000000000000000499,1990-07-04 21:00:00,10000103,21,KENTUCKY STATE REFORMATORY,1990,99116.78,0.0206223,32.650000000000034,103.63103636921252,63.303874417114834,Danger,1990-07-04,86.4869298913551
12070,A19900704_2100_000000000000000005d9,1990-07-04 21:00:00,10000106,21,KENTUCKY CORRECTIONAL INSTITUTION FOR WOMEN,1990,99082.22,0.0203635,32.81,103.5231432272547,61.96670726790376,Danger,1990-07-04,86.7280130631495
13668,A19900709_1800_000000000000000005da,1990-07-09 18:00:00,10000107,18,LITTLE SANDY CORRECTIONAL COMPLEX,1990,98695.52,0.0209391,32.29000000000002,103.14997591534568,65.26557617900976,Danger,1990-07-09,84.61439396673687
13640,A19900709_1800_000000000000000005cb,1990-07-09 18:00:00,10000109,18,FMC LEXINGTON,1990,98473.44,0.0194255,32.76000000000005,101.45804738293609,59.05193278752826,Extreme Caution,1990-07-09,85.27670076694248
13621,A19900709_1800_000000000000000005d6,1990-07-09 18:00:00,10000110,18,EASTERN KENTUCKY CORRECTIONAL COMPLEX,1990,98589.92,0.0207547,32.26000000000005,102.68660560858896,64.76077916982138,Extreme Caution,1990-07-09,84.83767267356895
28249,A19900819_1800_000000000000000005d4,1990-08-19 18:00:00,10000112,18,SOUTHEAST KENTUCKY CORRECTIONAL CENTER,1990,96296.57,0.0184325,30.81,94.5953239407348,61.35362658188838,Extreme Caution,1990-08-19,81.9625044856203
13665,A19900709_1800_000000000000000005dc,1990-07-09 18:00:00,10000115,18,LEE ADJUSTMENT CENTER,1990,98634.72,0.0201679,32.46000000000004,102.12436921564058,62.34173293795238,Extreme Caution,1990-07-09,85.75015277376332
13677,A19900709_1800_000000000000000002e3,1990-07-09 18:00:00,10000116,18,NORTHPOINT TRAINING CENTER,1990,98717.28,0.0194875,33.01000000000005,102.25237686512308,58.5486086412032,Extreme Caution,1990-07-09,86.19343672155766
11895,A19900704_1800_000000000000000005d7,1990-07-04 18:00:00,10000117,18,GREEN RIVER CORRECTIONAL COMPLEX,1990,100247.98,0.0204431,33.43000000000001,105.682996556153,60.774755710001685,Danger,1990-07-04,90.09816348047354
28207,A19900819_1800_0000000000000000049b,1990-08-19 18:00:00,10000118,18,FCI MANCHESTER,1990,97879.29,0.0195625,32.08000000000004,99.85647141202097,61.4019499072264,Extreme Caution,1990-08-19,85.07306816308868
28208,A19900819_1800_0000000000000000049c,1990-08-19 18:00:00,10000119,18,FCI MANCHESTER CAMP,1990,97879.29,0.0195625,32.08000000000004,99.85647141202097,61.4019499072264,Extreme Caution,1990-08-19,85.07306816308868
11911,A19900704_1800_00000000000000000498,1990-07-04 18:00:00,10000120,18,KENTUCKY STATE PENITENTIARY,1990,100208.3,0.0207707,33.53000000000003,106.56748826967517,61.329665528635424,Danger,1990-07-04,90.73363152133517
12011,A19900704_1800_000000000000000005d8,1990-07-04 18:00:00,10000121,18,WESTERN KENTUCKY CORRECTIONAL COMPLEX,1990,100165.42,0.0209375,33.46000000000004,106.71335634740902,62.01291523801711,Danger,1990-07-04,90.41881276448825
13916,A19900710_1800_00000000000000000497,1990-07-10 18:00:00,10000122,18,BELL COUNTY FORESTRY CAMP,1990,95674.29,0.018481,30.29000000000002,93.28038978044948,62.95604179099824,Extreme Caution,1990-07-10,81.3155151550981
31718,A19900829_1800_000000000000000001f0,1990-08-29 18:00:00,10000129,18,LIMESTONE CORRECTIONAL FACILITY,1990,98585.16,0.0174775,35.120000000000005,103.55395333149738,46.850019629234495,Danger,1990-08-29,90.6386197097259
7211,A19900621_1800_000000000000000001ec,1990-06-21 18:00:00,10000132,18,DONALDSON CORRECTIONAL FACILITY,1990,100234.87,0.0216084,33.610000000000014,108.50936393006754,63.4034751571654,Danger,1990-06-21,94.22131583107831
7227,A19900621_1800_000000000000000002c9,1990-06-21 18:00:00,10000136,18,FCI TALLADEGA,1990,99415.67,0.0202092,33.60000000000002,105.28847967440798,59.05019695689416,Danger,1990-06-21,92.81157296571219
7315,A19900621_1800_000000000000000001f1,1990-06-21 18:00:00,10000140,18,STATON CORRECTIONAL FACILITY,1990,100729.59,0.0203124,34.48000000000002,108.17823429439544,57.24016548478809,Danger,1990-06-21,95.96890605192726
7237,A19900621_1800_000000000000000002ab,1990-06-21 18:00:00,10000141,18,FPC MONTGOMERY,1990,101018.87,0.020298,34.71000000000004,108.83011737708252,56.63733679227197,Danger,1990-06-21,96.59274456305619
7189,A19900621_1800_000000000000000001f4,1990-06-21 18:00:00,10000142,18,CAMDEN COMMUNITY BASED FACILITY / COMMUNITY WORK CENTER,1990,100810.87,0.020474,34.25,107.98887587307271,58.46272627980989,Danger,1990-06-21,95.98316364827946
7344,A19900621_1800_00000000000000000204,1990-06-21 18:00:00,10000143,18,VENTRESS CORRECTIONAL FACILITY,1990,100085.11,0.019512,34.09000000000003,105.38711797241464,55.94343965497749,Danger,1990-06-21,94.88617794028586
7213,A19900621_1800_00000000000000000205,1990-06-21 18:00:00,10000144,18,EASTERLING CORRECTIONAL FACILITY,1990,100185.59,0.0198872,33.910000000000025,105.72505427602349,57.59908515273331,Danger,1990-06-21,95.10644297106673
6887,A19900620_1800_000000000000000001fa,1990-06-20 18:00:00,10000146,18,LOXLEY COMMUNITY BASED FACILITY / COMMUNITY WORK CENTER,1990,100978.82,0.0204775,33.32000000000005,105.79409890712763,61.69491755445665,Danger,1990-06-20,95.67669360953091
7252,A19900621_1800_000000000000000001f2,1990-06-21 18:00:00,10000149,18,HOLMAN CORRECTIONAL FACILITY,1990,100577.91,0.02055,33.400000000000034,105.9641807904093,61.38052298358202,Danger,1990-06-21,95.03997577252085
6896,A19900620_1800_000000000000000001f9,1990-06-20 18:00:00,10000150,18,MOBILE COMMUNITY BASED FACILITY / COMMUNITY WORK CENTER,1990,101350.02,0.0206159,34.28000000000003,108.59703482091768,59.06318203658357,Danger,1990-06-20,97.23860171284227
31740,A19900829_1800_00000000000000000422,1990-08-29 18:00:00,10000283,18,WALKER STATE PRISON,1990,98193.48,0.0184811,33.51000000000005,101.46915482466302,53.83682800223819,Extreme Caution,1990-08-29,89.26913590204543
31710,A19900829_1800_00000000000000000410,1990-08-29 18:00:00,10000284,18,HAYS STATE PRISON,1990,98426.44,0.0183047,33.74000000000001,101.77307778175378,52.78907296087626,Extreme Caution,1990-08-29,90.04423259346282
7333,A19900621_1800_00000000000000000514,1990-06-21 18:00:00,10000285,18,USP ATLANTA,1990,98423.03,0.0176876,33.610000000000014,100.43993270787212,51.45898852850562,Extreme Caution,1990-06-21,90.55110868823077
7282,A19900621_1800_000000000000000004bd,1990-06-21 18:00:00,10000292,18,METRO STATE PRISON,1990,98423.03,0.0176876,33.610000000000014,100.43993270787212,51.45898852850562,Extreme Caution,1990-06-21,90.55110868823077
7250,A19900621_1800_000000000000000004bf,1990-06-21 18:00:00,10000296,18,HARALSON COUNTY SHERIFF'S OFFICE,1990,97476.47,0.0185596,32.31,98.60460946971868,57.4075747540553,Extreme Caution,1990-06-21,88.44916115083475
13257,A19900708_1800_0000000000000000040f,1990-07-08 18:00:00,10000297,18,HANCOCK STATE PRISON,1990,100413.53,0.016906000390625,35.99000000000001,105.1165950272929,44.05738016382619,Danger,1990-07-08,93.92326397652961
13558,A19900709_0000_0000000000000000040d,1990-07-09 00:00:00,10000298,0,GA DIAGNOSTIC & CLASSIFICATION STATE PRISON,1990,99396.64,0.019512800390625,32.98000000000002,102.48116202911636,59.1239947275994,Extreme Caution,1990-07-09,92.372786146328
13266,A19900708_1800_00000000000000000413,1990-07-08 18:00:00,10000303,18,JOHNSON STATE PRISON,1990,100664.41,0.015148400390625,38.73000000000002,108.40481829107168,34.23780778540582,Danger,1990-07-08,95.53179227867446
7307,A19900621_1800_0000000000000000041a,1990-06-21 18:00:00,10000304,18,RUTLEDGE STATE PRISON,1990,100242.55,0.0187816,34.860000000000014,105.8672711046544,51.766712664977234,Danger,1990-06-21,95.25378877461405
13299,A19900708_1800_0000000000000000041d,1990-07-08 18:00:00,10000307,18,PULASKI STATE PRISON,1990,100842.97,0.016076400390625,37.71000000000004,107.72204654880451,38.377338400985735,Danger,1990-07-08,96.3331248041566
13284,A19900708_1800_000000000000000004e1,1990-07-08 18:00:00,10000308,18,MONTGOMERY STATE PRISON,1990,101092.57,0.015567600390625,38.78000000000003,109.34883154985036,35.202725774289696,Danger,1990-07-08,96.82993562595694
7451,A19900621_2100_0000000000000000041c,1990-06-21 21:00:00,10000309,21,SMITH STATE PRISON & PROBATION CENTER,1990,100832.37,0.0141376,40.01000000000005,109.64214742591034,29.956062773231483,Danger,1990-06-21,97.26296780764739
13305,A19900708_1800_0000000000000000041e,1990-07-08 18:00:00,10000310,18,ROGERS STATE PRISON,1990,101404.25,0.015716400390625,38.660000000000025,109.42243394018767,35.86697067513738,Danger,1990-07-08,97.16286231853728
7198,A19900621_1800_000000000000000004f0,1990-06-21 18:00:00,10000313,18,COASTAL TRANSITION CENTER,1990,101381.75,0.0148348,39.29000000000002,109.32630548273514,32.79071109411131,Danger,1990-06-21,96.9823232965208
7378,A19900621_2100_000000000000000004ef,1990-06-21 21:00:00,10000314,21,COASTAL STATE PRISON,1990,101252.21,0.0143216,39.88,109.75698771997271,30.67073588225877,Danger,1990-06-21,97.08850267937588
13281,A19900708_1800_000000000000000004e5,1990-07-08 18:00:00,10000315,18,MCRAE CORRECTIONAL FACILITY,1990,101165.53,0.015786400390625,38.75,109.68301680059594,35.76150317308597,Danger,1990-07-08,97.27763381985919
13325,A19900708_1800_000000000000000003fd,1990-07-08 18:00:00,10000316,18,TELFAIR STATE PRISON,1990,101064.41,0.015780000390625,38.660000000000025,109.43744555004452,35.88570840366152,Danger,1990-07-08,97.10609640080479
13347,A19900708_1800_00000000000000000426,1990-07-08 18:00:00,10000318,18,WILCOX STATE PRISON,1990,101004.25,0.016287600390625,37.58000000000004,107.84191421341072,39.19921428496714,Danger,1990-07-08,96.80956739987481
7398,A19900621_2100_00000000000000000512,1990-06-21 21:00:00,10000319,21,FSL JESUP,1990,101065.33,0.0161628,37.93000000000001,108.44112601336836,38.20119044511001,Danger,1990-06-21,96.96397250881637
7387,A19900621_2100_000000000000000003fe,1990-06-21 21:00:00,10000320,21,FCI JESUP,1990,101065.33,0.0161628,37.93000000000001,108.44112601336836,38.20119044511001,Danger,1990-06-21,96.96397250881637
7264,A19900621_1800_00000000000000000414,1990-06-21 18:00:00,10000323,18,LEE STATE PRISON,1990,100557.43,0.018866,34.98000000000002,106.42687107519704,51.805918298196005,Danger,1990-06-21,96.4203722437521
7169,A19900621_1800_00000000000000000401,1990-06-21 18:00:00,10000325,18,AUTRY STATE PRISON,1990,100947.19,0.0195688,34.28000000000003,106.29288824401996,55.98555032872068,Danger,1990-06-21,96.9204798497475
7195,A19900621_1800_000000000000000004bc,1990-06-21 18:00:00,10000327,18,CI D RAY JAMES,1990,101464.95,0.0176736,36.21000000000004,107.35490997358632,45.89255798046851,Danger,1990-06-21,96.94582557061625
13145,A19900707_2100_0000000000000000041f,1990-07-07 21:00:00,10000328,21,VALDOSTA STATE PRISON,1990,100814.31,0.0165214,36.58000000000004,105.91096793041773,41.889408795650965,Danger,1990-07-07,96.5013835953944
13146,A19900707_2100_000000000000000004be,1990-07-07 21:00:00,10000329,21,VALDOSTA STATE PRISON ANNEX,1990,100814.31,0.0165214,36.58000000000004,105.91096793041773,41.889408795650965,Danger,1990-07-07,96.5013835953944
6842,A19900620_1800_000000000000000002df,1990-06-20 18:00:00,10000330,18,FCI MARIANNA,1990,100996.74,0.0195711,34.370000000000005,106.5319187055324,55.73927015694081,Danger,1990-06-20,96.9406793821415
6858,A19900620_1800_000000000000000003bd,1990-06-20 18:00:00,10000332,18,GRACEVILLE WORK CAMP,1990,100887.3,0.0191879,34.650000000000034,106.39950971642772,53.79648061353451,Danger,1990-06-20,97.03159917712082
6857,A19900620_1800_0000000000000000057d,1990-06-20 18:00:00,10000333,18,GRACEVILLE CORRECTIONAL FACILITY,1990,100887.3,0.0191879,34.650000000000034,106.39950971642772,53.79648061353451,Danger,1990-06-20,97.03159917712082
6871,A19900620_1800_0000000000000000057f,1990-06-20 18:00:00,10000334,18,JACKSON CORRECTIONAL INSTITUTION,1990,100922.5,0.0192519,34.56,106.32547040958204,54.25683616700319,Danger,1990-06-20,96.99670764207066
6872,A19900620_1800_00000000000000000125,1990-06-20 18:00:00,10000335,18,JACKSON WORK CAMP,1990,100922.5,0.0192519,34.56,106.32547040958204,54.25683616700319,Danger,1990-06-20,96.99670764207066
32121,A19900830_1800_00000000000000000571,1990-08-30 18:00:00,10000336,18,"APALACHEE CORRECTIONAL INSTITUTION, WEST UNIT",1990,100859.77,0.0187503,35.07000000000005,106.52937280753233,51.40094061986144,Danger,1990-08-30,96.71145176093113
32120,A19900830_1800_0000000000000000042f,1990-08-30 18:00:00,10000337,18,"APALACHEE CORRECTIONAL INSTITUTION, EAST UNIT",1990,100859.77,0.0187503,35.07000000000005,106.52937280753233,51.40094061986144,Danger,1990-08-30,96.71145176093113
6843,A19900620_1800_000000000000000002c6,1990-06-20 18:00:00,10000338,18,FCI MARIANNA CAMP,1990,100996.74,0.0195711,34.370000000000005,106.5319187055324,55.73927015694081,Danger,1990-06-20,96.9406793821415
7309,A19900621_1800_00000000000000000585,1990-06-21 18:00:00,10000339,18,SANTA ROSA CORRECTIONAL INSTITUTION,1990,101236.47,0.02045,33.75,106.90663759284833,60.303759099160814,Danger,1990-06-21,96.60324262041846
32379,A19900830_2100_00000000000000000442,1990-08-30 21:00:00,10000345,21,PENSACOLA COMMUNITY RELEASE CENTER,1990,100851.41,0.0237125,29.920039062499995,102.42711649233142,85.85883796612595,Extreme Caution,1990-08-30,92.68387533231257
32220,A19900830_1800_0000000000000000000c,1990-08-30 18:00:00,10000356,18,HOLMES CORRECTIONAL INSTITUTION,1990,100810.49,0.0182803,35.24000000000001,106.01493261566308,49.676990461914365,Danger,1990-08-30,96.72661006944224
32221,A19900830_1800_000000000000000003bf,1990-08-30 18:00:00,10000357,18,HOLMES WORK CAMP,1990,100979.45,0.0185551,35.150000000000034,106.38694440979496,50.72573504895771,Danger,1990-08-30,96.83445075412489
32336,A19900830_1800_00000000000000000088,1990-08-30 18:00:00,10000360,18,WALTON CORRECTIONAL INSTITUTION,1990,100411.77,0.0183363,34.73000000000002,104.79387911607846,51.04770880853329,Danger,1990-08-30,95.54712475421522
32337,A19900830_1800_000000000000000003be,1990-08-30 18:00:00,10000361,18,WALTON WORK CAMP,1990,100411.77,0.0183363,34.73000000000002,104.79387911607846,51.04770880853329,Danger,1990-08-30,95.54712475421522
32265,A19900830_1800_00000000000000000581,1990-08-30 18:00:00,10000365,18,NORTHWEST FLORIDA RECEPTION CENTER,1990,100874.49,0.0186903,34.879999999999995,105.9751966515428,51.79410830908453,Danger,1990-08-30,96.40694566299315
32266,A19900830_1800_00000000000000000582,1990-08-30 18:00:00,10000368,18,NORTHWEST FLORIDA RECEPTION CENTER ANNEX,1990,100874.49,0.0186903,34.879999999999995,105.9751966515428,51.79410830908453,Danger,1990-08-30,96.40694566299315
32203,A19900830_1800_0000000000000000057c,1990-08-30 18:00:00,10000369,18,GADSDEN CORRECTIONAL FACILITY,1990,100394.49,0.0184127,34.98000000000002,105.5097511393162,50.536168242418746,Danger,1990-08-30,95.7629830530462
32280,A19900830_1800_00000000000000000089,1990-08-30 18:00:00,10000370,18,QUINCY ANNEX,1990,100588.41,0.0184159,35.18000000000001,106.05056550100043,50.08437494094737,Danger,1990-08-30,96.25917511293491
32306,A19900830_1800_00000000000000000443,1990-08-30 18:00:00,10000374,18,TALLAHASSEE COMMUNITY RELEASE CENTER,1990,100869.37,0.0188247,35.21000000000004,107.0047087001876,51.20192417232895,Danger,1990-08-30,96.82886813239469
32190,A19900830_1800_000000000000000002e0,1990-08-30 18:00:00,10000375,18,FCI TALLAHASSEE,1990,100848.89,0.0187091,35.27000000000004,106.9144445530376,50.72316676425472,Danger,1990-08-30,96.76998244260145
13033,A19900707_2100_00000000000000000170,1990-07-07 21:00:00,10000378,21,JEFFERSON CORRECTIONAL INSTITUTION,1990,101118.31,0.0181762,35.48000000000002,106.48630777608562,48.90475892175649,Danger,1990-07-07,96.8183112171073
13059,A19900707_2100_000000000000000004ab,1990-07-07 21:00:00,10000381,21,MADISON CORRECTIONAL INSTITUTION,1990,101106.15,0.0175942,35.98000000000002,106.55330358101682,46.11325282998034,Danger,1990-07-07,96.71913174600336
13060,A19900707_2100_000000000000000003c3,1990-07-07 21:00:00,10000382,21,MADISON WORK CAMP,1990,101106.15,0.0175942,35.98000000000002,106.55330358101682,46.11325282998034,Danger,1990-07-07,96.71913174600336
13017,A19900707_2100_000000000000000004a8,1990-07-07 21:00:00,10000384,21,HAMILTON CORRECTIONAL INSTITUTION ANNEX,1990,101087.59,0.0163934,36.83000000000004,106.33852112674404,41.12425716390499,Danger,1990-07-07,96.8928724816799
13016,A19900707_2100_000000000000000004a1,1990-07-07 21:00:00,10000385,21,HAMILTON CORRECTIONAL INSTITUTION,1990,101087.59,0.0163934,36.83000000000004,106.33852112674404,41.12425716390499,Danger,1990-07-07,96.8928724816799
13018,A19900707_2100_000000000000000000e7,1990-07-07 21:00:00,10000386,21,HAMILTON WORK CAMP,1990,101087.59,0.0163934,36.83000000000004,106.33852112674404,41.12425716390499,Danger,1990-07-07,96.8928724816799
32148,A19900830_1800_00000000000000000086,1990-08-30 18:00:00,10000387,18,CALHOUN WORK CAMP,1990,101062.01,0.0191187,34.83000000000004,106.75717859446335,53.17054727124887,Danger,1990-08-30,96.72323104301532
32146,A19900830_1800_00000000000000000430,1990-08-30 18:00:00,10000388,18,CALHOUN CORRECTIONAL INSTITUTION,1990,101062.01,0.0191187,34.83000000000004,106.75717859446335,53.17054727124887,Danger,1990-08-30,96.72323104301532
32239,A19900830_1800_000000000000000003c0,1990-08-30 18:00:00,10000391,18,"LIBERTY WORK CAMP, SOUTH UNIT",1990,100755.45,0.0190203,34.84000000000003,106.47073799476212,52.720070183903786,Danger,1990-08-30,96.26812030014085
32238,A19900830_1800_00000000000000000580,1990-08-30 18:00:00,10000392,18,LIBERTY CORRECTIONAL INSTITUTION,1990,100755.45,0.0190203,34.84000000000003,106.47073799476212,52.720070183903786,Danger,1990-08-30,96.26812030014085
12955,A19900707_2100_0000000000000000015e,1990-07-07 21:00:00,10000393,21,COLUMBIA WORK CAMP,1990,101053.67,0.0165078,36.51000000000005,105.79904062416858,42.11697845505056,Danger,1990-07-07,96.52702372283899
13040,A19900707_2100_000000000000000004a9,1990-07-07 21:00:00,10000394,21,LAKE CITY CORRECTIONAL FACILITY,1990,101053.67,0.0165078,36.51000000000005,105.79904062416858,42.11697845505056,Danger,1990-07-07,96.52702372283899
12953,A19900707_2100_00000000000000000588,1990-07-07 21:00:00,10000395,21,COLUMBIA CORRECTIONAL INSTITUTION,1990,101051.11,0.0162778,36.57000000000005,105.53492802993291,41.41660612555106,Danger,1990-07-07,96.4868240779548
12954,A19900707_2100_00000000000000000589,1990-07-07 21:00:00,10000396,21,COLUMBIA CORRECTIONAL INSTITUTION ANNEX,1990,101053.67,0.0165078,36.51000000000005,105.79904062416858,42.11697845505056,Danger,1990-07-07,96.52702372283899
7330,A19900621_1800_00000000000000000449,1990-06-21 18:00:00,10000400,18,TTH OF DINSMORE,1990,101505.91,0.0179436,35.5,106.23065544334098,48.43854764637732,Danger,1990-06-21,96.68961214061052
12922,A19900707_2100_00000000000000000521,1990-07-07 21:00:00,10000402,21,BAKER CORRECTIONAL INSTITUTION,1990,101044.71,0.016239,36.48000000000002,105.26189070846851,41.523597180033214,Danger,1990-07-07,96.36289245827231
12924,A19900707_2100_000000000000000003c2,1990-07-07 21:00:00,10000403,21,BAKER WORK CAMP,1990,101051.11,0.0162778,36.57000000000005,105.53492802993291,41.41660612555106,Danger,1990-07-07,96.4868240779548
13122,A19900707_2100_0000000000000000011c,1990-07-07 21:00:00,10000405,21,SUWANNEE WORK CAMP,1990,101033.83,0.0170242,36.22000000000003,106.0447719339514,44.0656109740352,Danger,1990-07-07,96.53327654248561
32335,A19900830_1800_00000000000000000511,1990-08-30 18:00:00,10000407,18,WAKULLA WORK CAMP,1990,101106.81,0.0189491,35.34000000000003,107.64359684393868,51.27568010466664,Danger,1990-08-30,97.2169480574999
32254,A19900830_1800_0000000000000000001b,1990-08-30 18:00:00,10000409,18,MAYO CORRECTIONAL INSTITUTION ANNEX,1990,100979.45,0.0189947,35.03000000000003,106.95415968840314,52.21661816910888,Danger,1990-08-30,96.93200122651378
32255,A19900830_1800_000000000000000003c4,1990-08-30 18:00:00,10000410,18,MAYO WORK CAMP,1990,100979.45,0.0189947,35.03000000000003,106.95415968840314,52.21661816910888,Danger,1990-08-30,96.93200122651378
32208,A19900830_1800_0000000000000000057b,1990-08-30 18:00:00,10000411,18,GULF CORRECTIONAL INSTITUTION ANNEX,1990,101117.05,0.0192911,34.51000000000005,106.3602493701616,54.61843352759562,Danger,1990-08-30,96.41167387835401
32207,A19900830_1800_0000000000000000057a,1990-08-30 18:00:00,10000412,18,GULF CORRECTIONAL INSTITUTION,1990,101117.05,0.0192911,34.51000000000005,106.3602493701616,54.61843352759562,Danger,1990-08-30,96.41167387835401
32209,A19900830_1800_0000000000000000012d,1990-08-30 18:00:00,10000413,18,GULF FORESTRY CAMP,1990,101255.93,0.0197663,34.0,106.13984368681258,57.58780789642922,Danger,1990-08-30,96.04201474089767
6880,A19900620_1800_000000000000000004aa,1990-06-20 18:00:00,10000414,18,LAWTEY CORRECTIONAL INSTITUTION,1990,100880.9,0.0169435,35.78000000000003,104.8477392090426,44.87231604568473,Danger,1990-06-20,95.93633172746014
6897,A19900620_1800_000000000000000003c6,1990-06-20 18:00:00,10000416,18,NEW RIVER CORRECTIONAL INSTITUTION,1990,101008.9,0.0170931,35.84000000000003,105.29000598710492,45.1595044195377,Danger,1990-06-20,96.33342656361573
6938,A19900620_1800_00000000000000000118,1990-06-20 18:00:00,10000417,18,UNION CORRECTIONAL INSTITUTION,1990,101008.9,0.0170931,35.84000000000003,105.29000598710492,45.1595044195377,Danger,1990-06-20,96.33342656361573
6915,A19900620_1800_000000000000000004af,1990-06-20 18:00:00,10000418,18,RECEPTION AND MEDICAL CENTER (RMC),1990,101070.34,0.0171599,35.84000000000003,105.42900979363952,45.35600074554374,Danger,1990-06-20,96.4770316244819
6916,A19900620_1800_000000000000000004b0,1990-06-20 18:00:00,10000419,18,"RECEPTION AND MEDICAL CENTER, WEST UNIT",1990,101070.34,0.0171599,35.84000000000003,105.42900979363952,45.35600074554374,Danger,1990-06-20,96.4770316244819
6917,A19900620_1800_000000000000000003c5,1990-06-20 18:00:00,10000420,18,RMC WORK CAMP,1990,101070.34,0.0171599,35.84000000000003,105.42900979363952,45.35600074554374,Danger,1990-06-20,96.4770316244819
