,system:index,DateTime,FACILITYID,Hour,NAME,Year,pressure,specific_humidity,temperature (Celsius),max_heat_index,relative_humidity,heat_index_risk_level,Date,avg_heat_index
2650,A19900712_0000_00000000000000000619,1990-07-12 00:00:00,10001302,0,OREGON STATE CORRECTIONAL INSTITUTION,1990,100339.03,0.0170647,32.55000000000001,97.62428096952154,53.802624231409936,Extreme Caution,1990-07-12,77.3448921128536
2642,A19900712_0000_00000000000000000618,1990-07-12 00:00:00,10001305,0,MILL CREEK CORRECTIONAL FACILITY,1990,100339.03,0.0170647,32.55000000000001,97.62428096952154,53.802624231409936,Extreme Caution,1990-07-12,77.3448921128536
4396,A19900808_2100_0000000000000000061d,1990-08-08 21:00:00,10001306,21,POWDER RIVER CORRECTIONAL FACILITY,1990,89507.53,0.0061829,36.670000000000016,93.54606823343794,14.217355529990494,Extreme Caution,1990-08-08,78.4244773148407
4399,A19900808_2100_0000000000000000061e,1990-08-08 21:00:00,10001310,21,SNAKE RIVER CORRECTIONAL INSTITUTION,1990,92771.53,0.0052657,42.04000000000002,101.98608142940869,9.427113464379508,Extreme Caution,1990-08-08,87.78059155250756
2577,A19900711_2100_0000000000000000061a,1990-07-11 21:00:00,10001312,21,SHUTTER CREEK CORRECTIONAL INSTITUTION,1990,100807.67,0.0177938,29.350000000000023,91.4237359429369,67.53203009380859,Extreme Caution,1990-07-11,71.24629657298841
2644,A19900712_0000_0000000000000000026e,1990-07-12 00:00:00,10001676,0,MONROE CORRECTIONAL COMPLEX,1990,99690.07,0.0161491,31.23000000000001,93.2343341980717,54.64079987136722,Extreme Caution,1990-07-12,75.00453018080111
2678,A19900712_2100_00000000000000000259,1990-07-12 21:00:00,10001677,21,AIRWAY HEIGHTS CORRECTIONS CENTER,1990,94066.88,0.0106272,35.110000000000014,93.85024012374411,27.66935182077291,Extreme Caution,1990-07-12,78.79146247492521
2634,A19900712_0000_00000000000000000268,1990-07-12 00:00:00,10001678,0,FDC SEATAC,1990,100390.23,0.0172471,31.33000000000004,95.1901076221331,58.27208787009893,Extreme Caution,1990-07-12,76.26346152870669
2674,A19900712_0000_00000000000000000271,1990-07-12 00:00:00,10001679,0,WASHINGTON CORRECTIONS CENTER,1990,99951.83,0.0165199,30.660000000000025,92.5662580088939,57.841294413322366,Extreme Caution,1990-07-12,73.94363400934313
5652,A19900828_0000_00000000000000000270,1990-08-28 00:00:00,10001681,0,STAFFORD CREEK CORRECTIONS CENTER,1990,101306.69,0.0100748,18.670000000000016,65.3649606243675,74.4332047737759,Caution,1990-08-28,60.81516249760195
2675,A19900712_0000_00000000000000000255,1990-07-12 00:00:00,10001684,0,WASHINGTON CORRECTIONS CENTER FOR WOMEN,1990,100765.27,0.0169435,31.420000000000016,95.03871852232484,57.21011286108053,Extreme Caution,1990-07-12,76.20679476404005
2681,A19900712_2100_00000000000000000257,1990-07-12 21:00:00,10001687,21,COYOTE RIDGE CORRECTIONS CENTER,1990,97488.96,0.0069892,42.5,104.61702588083531,12.777823487974253,Danger,1990-07-12,86.0422866656852
2638,A19900712_0000_00000000000000000261,1990-07-12 00:00:00,10001690,0,LARCH CORRECTIONS CENTER,1990,96350.55,0.0168343,28.82000000000005,88.16117110881983,63.117700376012046,Caution,1990-07-12,71.61259726553985
1795,A19900629_2100_0000000000000000016d,1990-06-29 21:00:00,10001960,21,CENTRAL NM CORRECTIONAL FACILITY / MAIN / LEVEL II UNIT,1990,84067.08,0.0050083,38.77000000000004,96.3718565465376,9.679050646740176,Extreme Caution,1990-06-29,87.27254708126031
2679,A19900712_2100_00000000000000000272,1990-07-12 21:00:00,10002440,21,BELLINGHAM WORK RELEASE,1990,99069.76,0.0147968,26.700000000000045,82.4362666765615,64.89464530559994,Caution,1990-07-12,69.20216964572938
2571,A19900711_2100_0000000000000000026f,1990-07-11 21:00:00,10002455,21,OLYMPIC CORRECTIONS CENTER,1990,99028.47,0.0105458,20.96000000000004,69.50286091537646,66.00129607183783,Caution,1990-07-11,61.244309517614234
2680,A19900712_2100_00000000000000000273,1990-07-12 21:00:00,10002460,21,BROWNSTONE WORK RELEASE,1990,94572.48,0.0113924,34.920000000000016,94.2337805391874,30.07826205109104,Extreme Caution,1990-07-12,79.1911480935836
2655,A19900712_0000_00000000000000000254,1990-07-12 00:00:00,10002463,0,PENINSULA WORK RELEASE,1990,100427.35,0.0163391,30.81,92.75831374100154,57.01554814611474,Extreme Caution,1990-07-12,75.70202238460317
2624,A19900712_0000_00000000000000000251,1990-07-12 00:00:00,10002469,0,BISHOP LEWIS WORK RELEASE,1990,100824.79,0.0171855,31.25,95.0337520073278,58.59045822684077,Extreme Caution,1990-07-12,76.64371927724497
2637,A19900712_0000_00000000000000000274,1990-07-12 00:00:00,10002470,0,HELEN B RATCLIFF WORK RELEASE,1990,100824.79,0.0171855,31.25,95.0337520073278,58.59045822684077,Extreme Caution,1990-07-12,76.64371927724497
2641,A19900712_0000_00000000000000000260,1990-07-12 00:00:00,10002471,0,MADISON INN WORK RELEASE,1990,100824.79,0.0171855,31.25,95.0337520073278,58.59045822684077,Extreme Caution,1990-07-12,76.64371927724497
2659,A19900712_0000_00000000000000000277,1990-07-12 00:00:00,10002472,0,REYNOLDS WORK RELEASE,1990,100824.79,0.0171855,31.25,95.0337520073278,58.59045822684077,Extreme Caution,1990-07-12,76.64371927724497
2643,A19900712_0000_0000000000000000026d,1990-07-12 00:00:00,10002479,0,MISSION CREEK CORRECTIONS CENTER FOR WOMEN,1990,100474.71,0.0164395,30.950000000000045,93.21016339492718,56.92176455819652,Extreme Caution,1990-07-12,75.38907752475069
2663,A19900712_0000_00000000000000000279,1990-07-12 00:00:00,10002485,0,SECURE COMMUNITY TRANSITION FACILITY - PIERCE COUNTY,1990,101158.23,0.0171719,31.600000000000023,95.89235432024142,57.58220528126314,Extreme Caution,1990-07-12,76.20213179509126
2625,A19900712_0000_0000000000000000026b,1990-07-12 00:00:00,10002491,0,CEDAR CREEK CORRECTIONS CENTER,1990,97581.91,0.0158467,28.930000000000007,87.6317208316805,59.93977790623847,Caution,1990-07-12,70.55412729289387
2648,A19900712_0000_00000000000000000275,1990-07-12 00:00:00,10002493,0,OLYMPIA WORK RELEASE,1990,100944.47,0.0171203,31.5,95.53054472989491,57.62167246612282,Extreme Caution,1990-07-12,75.6642832987411
2685,A19900712_2100_00000000000000000278,1990-07-12 21:00:00,10002505,21,TRI-CITIES WORK RELEASE,1990,99574.72,0.0076312,43.620000000000005,107.46103524375458,13.416749533737942,Danger,1990-07-12,88.3397414194499
2687,A19900712_2100_000000000000000001db,1990-07-12 21:00:00,10002506,21,WASHINGTON STATE PENITENTIARY,1990,97567.68,0.0092704,40.29000000000002,103.03341720454311,18.956899421232063,Danger,1990-07-12,84.58775349425505
2640,A19900712_0000_0000000000000000010b,1990-07-12 00:00:00,10002510,0,LONGVIEW WORK RELEASE,1990,100288.47,0.0190751,30.77000000000004,96.6620469056962,66.1700690923041,Extreme Caution,1990-07-12,74.87770548038014
2667,A19900712_0000_000000000000000004f7,1990-07-12 00:00:00,10002957,0,SOUTH FORK FOREST CAMP,1990,94461.27,0.0148267,27.04000000000002,82.73946009320258,60.76917983735428,Caution,1990-07-12,65.96920910200599
2631,A19900712_0000_00000000000000000616,1990-07-12 00:00:00,10002958,0,COLUMBIA RIVER CORRECTIONAL INSTITUTION,1990,100372.95,0.0173819,31.930000000000007,96.74395703563717,56.73169077165231,Extreme Caution,1990-07-12,76.92096789094525
2633,A19900712_0000_0000000000000000024c,1990-07-12 00:00:00,10002964,0,FCI SHERIDAN CAMP,1990,99779.03,0.0165251,31.65000000000004,94.68305551888672,54.59096886161863,Extreme Caution,1990-07-12,75.46457668382955
2653,A19900712_0000_0000000000000000061c,1990-07-12 00:00:00,10002968,0,OREGON STATE PENITENTIARY,1990,100214.23,0.0168583,32.52000000000004,97.19973543588222,53.20308712053664,Extreme Caution,1990-07-12,77.142065301919
2661,A19900712_0000_0000000000000000061b,1990-07-12 00:00:00,10002971,0,SANTIAM CORRECTIONAL INSTITUTION,1990,100339.03,0.0170647,32.55000000000001,97.62428096952154,53.802624231409936,Extreme Caution,1990-07-12,77.3448921128536
1829,A19900629_2100_00000000000000000173,1990-06-29 21:00:00,10003769,21,SPRINGER CORRECTIONAL CENTER,1990,81839.24,0.0058311,36.79000000000002,93.40598258068503,12.19043617005397,Extreme Caution,1990-06-29,82.4692457523758
1819,A19900629_2100_0000000000000000028a,1990-06-29 21:00:00,10003773,21,"PENITENTIARY OF NEW MEXICO, LEVEL VI UNIT",1990,81036.68,0.0053527,35.69,91.45949776410168,11.785071454950929,Extreme Caution,1990-06-29,81.82673996884502
1818,A19900629_2100_00000000000000000289,1990-06-29 21:00:00,10003774,21,"PENITENTIARY OF NEW MEXICO, LEVEL V UNIT",1990,81036.68,0.0053527,35.69,91.45949776410168,11.785071454950929,Extreme Caution,1990-06-29,81.82673996884502
1817,A19900629_2100_00000000000000000288,1990-06-29 21:00:00,10003775,21,"PENITENTIARY OF NEW MEXICO, LEVEL II UNIT",1990,81036.68,0.0053527,35.69,91.45949776410168,11.785071454950929,Extreme Caution,1990-06-29,81.82673996884502
1797,A19900629_2100_00000000000000000283,1990-06-29 21:00:00,10003780,21,CIBOLA COUNTY CORRECTIONAL CENTER,1990,79687.56,0.0048955,33.32000000000005,87.6068110149549,12.106363728550171,Caution,1990-06-29,79.6231677932381
1809,A19900629_2100_0000000000000000017a,1990-06-29 21:00:00,10003781,21,NORTHWEST NEW MEXICO CORRECTIONAL CENTER,1990,79523.08,0.0048107,33.420000000000016,87.75599076446696,11.808303955366174,Caution,1990-06-29,79.72919370537325
1796,A19900629_2100_00000000000000000172,1990-06-29 21:00:00,10003787,21,"CENTRAL NM CORRECTIONAL FACILITY, LEVEL I UNIT",1990,84067.08,0.0050083,38.77000000000004,96.3718565465376,9.679050646740176,Extreme Caution,1990-06-29,87.27254708126031
1585,A19900625_2100_0000000000000000027f,1990-06-25 21:00:00,10003790,21,LEA COUNTY CORRECTIONAL FACILITY,1990,88685.69,0.0054821,41.80000000000001,101.58928811186354,9.496533286740217,Extreme Caution,1990-06-25,90.15949904654532
1589,A19900625_2100_00000000000000000285,1990-06-25 21:00:00,10003791,21,OTERO COUNTY PRISON FACILITY,1990,87627.13,0.0047629,40.96000000000004,99.7670632018626,8.538781958188281,Extreme Caution,1990-06-25,89.13803715697313
1595,A19900625_2100_00000000000000000286,1990-06-25 21:00:00,10003794,21,"SOUTHERN NM CORRECTIONAL FACILITY, LEVEL II UNIT",1990,87006.33,0.0046417,40.49000000000001,98.95980195123016,8.474380024404365,Extreme Caution,1990-06-25,88.35316749891349
1596,A19900625_2100_00000000000000000174,1990-06-25 21:00:00,10003795,21,"SOUTHERN NM CORRECTIONAL FACILITY, LEVEL III UNIT",1990,87006.33,0.0046417,40.49000000000001,98.95980195123016,8.474380024404365,Extreme Caution,1990-06-25,88.35316749891349
2677,A19900712_2100_0000000000000000025e,1990-07-12 21:00:00,10006219,21,AHTANUM VIEW WORK RELEASE CENTER,1990,96658.24,0.0085936,39.26000000000005,100.27627750092763,18.428182388358,Extreme Caution,1990-07-12,81.74374337198036
2666,A19900712_0000_00000000000000000252,1990-07-12 00:00:00,10006451,0,SOUTH CORRECTIONAL ENTITY REGIONAL JAIL,1990,100390.23,0.0172471,31.33000000000004,95.1901076221331,58.27208787009893,Extreme Caution,1990-07-12,76.26346152870669
2635,A19900712_0000_000000000000000000b7,1990-07-12 00:00:00,10006513,0,FDC SHERIDAN,1990,99779.03,0.0165251,31.65000000000004,94.68305551888672,54.59096886161863,Extreme Caution,1990-07-12,75.46457668382955
1807,A19900629_2100_0000000000000000017c,1990-06-29 21:00:00,10006612,21,NEW MEXICO BEHAVIORAL HEALTH INSTITUTE - FORENSIC DIVISION,1990,80423.56,0.0061407,34.69,89.9946788483474,14.152439721822224,Caution,1990-06-29,80.13153548975814
2652,A19900712_0000_00000000000000000620,1990-07-12 00:00:00,10006639,0,OREGON STATE HOSPITAL - SALEM,1990,100214.23,0.0168583,32.52000000000004,97.19973543588222,53.20308712053664,Extreme Caution,1990-07-12,77.142065301919
2651,A19900712_0000_00000000000000000621,1990-07-12 00:00:00,10006640,0,OREGON STATE HOSPITAL - JUNCTION CITY,1990,100056.79,0.0184243,32.80000000000001,100.3569880852814,56.92234422789231,Extreme Caution,1990-07-12,77.53189698165188
2670,A19900712_0000_0000000000000000027a,1990-07-12 00:00:00,10006668,0,SPECIAL COMMITMENT CENTER - TOTAL CONFINEMENT FACILITY,1990,101158.23,0.0171719,31.600000000000023,95.89235432024142,57.58220528126314,Extreme Caution,1990-07-12,76.20213179509126
2662,A19900712_0000_0000000000000000020a,1990-07-12 00:00:00,10006669,0,SECURE COMMUNITY TRANSITION FACILITY - KING COUNTY,1990,100824.79,0.0171855,31.25,95.0337520073278,58.59045822684077,Extreme Caution,1990-07-12,76.64371927724497
4309,A19900807_2100_0000000000000000030e,1990-08-07 21:00:00,10006966,21,WARNER CREEK CORRECTIONAL FACILITY (WCCF),1990,85694.15,0.0047786,33.629999999999995,88.11480433788445,12.49298517654844,Caution,1990-08-07,74.75334241391808
7985,A19910703_2100_00000000000000000011,1991-07-03 21:00:00,10000257,21,DEER RIDGE CORRECTIONAL INSTITUTION,1991,93183.34,0.009255500390625,34.420000000000016,91.41668826941718,24.890201638441635,Extreme Caution,1991-07-03,77.72096221970794
9235,A19910723_2100_0000000000000000026a,1991-07-23 21:00:00,10000987,21,CLALLAM BAY CORRECTIONS CENTER,1991,98245.89,0.0100342,31.06,86.44177784834251,34.30974738386636,Caution,1991-07-23,65.15200985144052
7441,A19910625_2100_00000000000000000256,1991-06-25 21:00:00,10001243,21,NORTHEAST NEW MEXICO DETENTION FACILITY,1991,85345.02,0.0079126,36.05000000000001,93.11954201653168,17.86964666988855,Extreme Caution,1991-06-25,85.25406409043826
8217,A19910707_2100_00000000000000000287,1991-07-07 21:00:00,10001244,21,WESTERN NM CORRECTIONAL FACILITY,1991,79327.51,0.0062692,31.260000000000048,84.58006930223523,17.277578868782165,Caution,1991-07-07,78.64084418867351
7436,A19910625_2100_0000000000000000017b,1991-06-25 21:00:00,10001246,21,GUADALUPE COUNTY CORRECTIONAL FACILITY,1991,85400.7,0.0055278,36.920000000000016,93.60105149620613,11.983187225734705,Extreme Caution,1991-06-25,85.66375563274363
7449,A19910625_2100_00000000000000000175,1991-06-25 21:00:00,10001249,21,ROSWELL CORRECTIONAL CENTER,1991,88439.42,0.0071038,39.25,98.47813260216763,13.998836024719314,Extreme Caution,1991-06-25,90.15204469230777
11018,A19910820_0000_00000000000000000617,1991-08-20 00:00:00,10001294,0,EASTERN OREGON CORRECTIONAL INSTITUTION,1991,96392.94,0.008638600390625,37.47000000000003,96.89417313319704,20.349750585045037,Extreme Caution,1991-08-20,82.88848275068266
11047,A19910820_0000_0000000000000000061f,1991-08-20 00:00:00,10001295,0,TWO RIVERS CORRECTIONAL INSTITUTION,1991,98969.58,0.008415400390625,39.60000000000002,100.9476150455248,18.151608864759,Extreme Caution,1991-08-20,86.62862960696111
7943,A19910703_0000_00000000000000000615,1991-07-03 00:00:00,10001298,0,COFFEE CREEK CORRECTIONAL FACILITY,1991,100660.99,0.0168619,30.140000000000043,92.03405013831598,61.20325079885304,Extreme Caution,1991-07-03,75.13528371570793
7945,A19910703_0000_000000000000000000b6,1991-07-03 00:00:00,10001301,0,FCI SHERIDAN,1991,100091.39,0.0162463,29.31,89.31221318269029,61.59988178304718,Caution,1991-07-03,73.57417129143508
7960,A19910703_0000_00000000000000000619,1991-07-03 00:00:00,10001302,0,OREGON STATE CORRECTIONAL INSTITUTION,1991,100593.15,0.0170567,30.450000000000045,92.98162631045209,60.74910794102145,Extreme Caution,1991-07-03,75.5644791082157
7953,A19910703_0000_00000000000000000618,1991-07-03 00:00:00,10001305,0,MILL CREEK CORRECTIONAL FACILITY,1991,100593.15,0.0170567,30.450000000000045,92.98162631045209,60.74910794102145,Extreme Caution,1991-07-03,75.5644791082157
10983,A19910819_2100_0000000000000000061d,1991-08-19 21:00:00,10001306,21,POWDER RIVER CORRECTIONAL FACILITY,1991,89378.79,0.0077427,33.37003906250004,88.54555831987905,21.259946390187363,Caution,1991-08-19,77.83080976230437
8058,A19910704_2100_0000000000000000061e,1991-07-04 21:00:00,10001310,21,SNAKE RIVER CORRECTIONAL INSTITUTION,1991,92499.3,0.0057449,39.07000000000005,97.49171419925244,11.997608839589995,Extreme Caution,1991-07-04,87.59084364534009
9229,A19910723_0000_0000000000000000061a,1991-07-23 00:00:00,10001312,0,SHUTTER CREEK CORRECTIONAL INSTITUTION,1991,100595.23,0.015177800390625,26.94,83.27654458782511,66.57941816076787,Caution,1991-07-23,70.01589109174682
9298,A19910724_0000_0000000000000000026e,1991-07-24 00:00:00,10001676,0,MONROE CORRECTIONAL COMPLEX,1991,99547.75,0.0156034,30.28003906250001,90.5128240153264,55.73598914737504,Caution,1991-07-24,72.46170417142771
10969,A19910819_2100_00000000000000000259,1991-08-19 21:00:00,10001677,21,AIRWAY HEIGHTS CORRECTIONS CENTER,1991,93723.11,0.0075799,34.97003906250001,91.4151870204577,19.970630988758703,Extreme Caution,1991-08-19,77.89244973100021
9289,A19910724_0000_00000000000000000268,1991-07-24 00:00:00,10001678,0,FDC SEATAC,1991,100242.15,0.0151734,31.37003906250004,92.35721947887528,51.33933761701886,Extreme Caution,1991-07-24,73.85924800186896
9318,A19910724_0000_00000000000000000271,1991-07-24 00:00:00,10001679,0,WASHINGTON CORRECTIONS CENTER,1991,99904.87,0.0153986,30.32003906250003,90.41943620409172,55.10358836159509,Caution,1991-07-24,71.75759343417504
9252,A19910723_2100_00000000000000000270,1991-07-23 21:00:00,10001681,21,STAFFORD CREEK CORRECTIONS CENTER,1991,100990.85,0.010859,19.450000000000045,66.98434126297073,76.02853751001355,Caution,1991-07-23,59.01918938409161
9319,A19910724_0000_00000000000000000255,1991-07-24 00:00:00,10001684,0,WASHINGTON CORRECTIONS CENTER FOR WOMEN,1991,100659.43,0.0151346,31.410039062500005,92.47380687992629,51.30935984664444,Extreme Caution,1991-07-24,73.81891546046916
11016,A19910820_0000_00000000000000000257,1991-08-20 00:00:00,10001687,0,COYOTE RIDGE CORRECTIONS CENTER,1991,97304.94,0.007409000390625,38.400000000000034,97.6932701102344,16.804053916847135,Extreme Caution,1991-08-20,84.71832655933433
7950,A19910703_0000_00000000000000000261,1991-07-03 00:00:00,10001690,0,LARCH CORRECTIONS CENTER,1991,96593.79,0.0165663,27.46000000000004,84.90923883488954,67.44847943740245,Caution,1991-07-03,70.04707919939895
8193,A19910707_2100_0000000000000000016d,1991-07-07 21:00:00,10001960,21,CENTRAL NM CORRECTIONAL FACILITY / MAIN / LEVEL II UNIT,1991,84058.39,0.0063556,36.06,92.42118207931878,14.185625498456297,Extreme Caution,1991-07-07,85.73705079827776
9280,A19910724_0000_00000000000000000272,1991-07-24 00:00:00,10002440,0,BELLINGHAM WORK RELEASE,1991,98745.19,0.0135334,26.8500390625,82.07088827100073,58.82589872644718,Caution,1991-07-24,66.47134435889086
9246,A19910723_2100_0000000000000000026f,1991-07-23 21:00:00,10002455,21,OLYMPIC CORRECTIONS CENTER,1991,98893.57,0.0104662,22.010000000000048,71.36343199603934,61.35387225615428,Caution,1991-07-23,59.17717922143992
10970,A19910819_2100_00000000000000000273,1991-08-19 21:00:00,10002460,21,BROWNSTONE WORK RELEASE,1991,94226.15,0.0077755,35.2900390625,92.118394363876,20.224173335965524,Extreme Caution,1991-08-19,78.32705745188866
9306,A19910724_0000_00000000000000000254,1991-07-24 00:00:00,10002463,0,PENINSULA WORK RELEASE,1991,100303.59,0.0149142,30.760039062500027,90.80646483225856,52.31421752828227,Caution,1991-07-24,73.25049758866611
9281,A19910724_0000_00000000000000000251,1991-07-24 00:00:00,10002469,0,BISHOP LEWIS WORK RELEASE,1991,100676.71,0.0153766,31.28003906250001,92.52500238506325,52.49394516041238,Extreme Caution,1991-07-24,74.15016538832903
9291,A19910724_0000_00000000000000000274,1991-07-24 00:00:00,10002470,0,HELEN B RATCLIFF WORK RELEASE,1991,100676.71,0.0153766,31.28003906250001,92.52500238506325,52.49394516041238,Extreme Caution,1991-07-24,74.15016538832903
9295,A19910724_0000_00000000000000000260,1991-07-24 00:00:00,10002471,0,MADISON INN WORK RELEASE,1991,100676.71,0.0153766,31.28003906250001,92.52500238506325,52.49394516041238,Extreme Caution,1991-07-24,74.15016538832903
9307,A19910724_0000_00000000000000000277,1991-07-24 00:00:00,10002472,0,REYNOLDS WORK RELEASE,1991,100676.71,0.0153766,31.28003906250001,92.52500238506325,52.49394516041238,Extreme Caution,1991-07-24,74.15016538832901
9297,A19910724_0000_0000000000000000026d,1991-07-24 00:00:00,10002479,0,MISSION CREEK CORRECTIONS CENTER FOR WOMEN,1991,100401.51,0.0147506,30.83003906250002,90.7681666425357,51.60537749027399,Caution,1991-07-24,73.01009124643033
9311,A19910724_0000_00000000000000000279,1991-07-24 00:00:00,10002485,0,SECURE COMMUNITY TRANSITION FACILITY - PIERCE COUNTY,1991,101090.79,0.0154518,31.460039062500016,93.0875274377623,52.418152545067045,Extreme Caution,1991-07-24,73.83154757422318
9282,A19910724_0000_0000000000000000026b,1991-07-24 00:00:00,10002491,0,CEDAR CREEK CORRECTIONS CENTER,1991,97531.11,0.0148166,28.380039062500032,85.59645661755329,57.98028705456431,Caution,1991-07-24,68.4793108420632
9300,A19910724_0000_00000000000000000275,1991-07-24 00:00:00,10002493,0,OLYMPIA WORK RELEASE,1991,100897.51,0.015653,31.220039062500007,92.81336237881746,53.70079047529841,Extreme Caution,1991-07-24,73.38007266415441
11046,A19910820_0000_00000000000000000278,1991-08-20 00:00:00,10002505,0,TRI-CITIES WORK RELEASE,1991,99411.18,0.008325000390625,39.860000000000014,101.38677875011015,17.7913579440415,Extreme Caution,1991-08-20,87.03302262918591
11050,A19910820_0000_000000000000000001db,1991-08-20 00:00:00,10002506,0,WASHINGTON STATE PENITENTIARY,1991,97388.14,0.008831400390625,37.55000000000001,97.29132670630668,20.917114507560417,Extreme Caution,1991-08-20,82.90336018778802
9244,A19910723_2100_0000000000000000010b,1991-07-23 21:00:00,10002510,21,LONGVIEW WORK RELEASE,1991,100327.81,0.0163906,29.83000000000004,90.66966190574595,60.432576183011946,Caution,1991-07-23,72.84908962255032
9251,A19910723_2100_000000000000000004f7,1991-07-23 21:00:00,10002957,21,SOUTH FORK FOREST CAMP,1991,94511.49,0.0129638,25.65000000000004,78.4120198786524,57.97914635430471,Caution,1991-07-23,64.2337090398869
7944,A19910703_0000_00000000000000000616,1991-07-03 00:00:00,10002958,0,COLUMBIA RIVER CORRECTIONAL INSTITUTION,1991,100636.67,0.0167955,30.08000000000004,91.80604967554224,61.16796687166005,Extreme Caution,1991-07-03,74.85371667932512
7946,A19910703_0000_0000000000000000024c,1991-07-03 00:00:00,10002964,0,FCI SHERIDAN CAMP,1991,100091.39,0.0162463,29.31,89.31221318269029,61.59988178304718,Caution,1991-07-03,73.57417129143508
7963,A19910703_0000_0000000000000000061c,1991-07-03 00:00:00,10002968,0,OREGON STATE PENITENTIARY,1991,100477.31,0.0168679,30.379999999999995,92.5383529461206,60.27701555304324,Extreme Caution,1991-07-03,75.35563495176825
7969,A19910703_0000_0000000000000000061b,1991-07-03 00:00:00,10002971,0,SANTIAM CORRECTIONAL INSTITUTION,1991,100593.15,0.0170567,30.450000000000045,92.98162631045209,60.74910794102145,Extreme Caution,1991-07-03,75.5644791082157
8166,A19910706_2100_00000000000000000173,1991-07-06 21:00:00,10003769,21,SPRINGER CORRECTIONAL CENTER,1991,81779.16,0.0061905,32.73000000000002,86.85955649816025,16.186417329279685,Caution,1991-07-06,80.53893937339036
8207,A19910707_2100_0000000000000000028a,1991-07-07 21:00:00,10003773,21,"PENITENTIARY OF NEW MEXICO, LEVEL VI UNIT",1991,80949.27,0.0067656,32.48000000000002,86.56247981116464,17.733001292074217,Caution,1991-07-07,80.08198449827337
8206,A19910707_2100_00000000000000000289,1991-07-07 21:00:00,10003774,21,"PENITENTIARY OF NEW MEXICO, LEVEL V UNIT",1991,80949.27,0.0067656,32.48000000000002,86.56247981116464,17.733001292074217,Caution,1991-07-07,80.08198449827337
8205,A19910707_2100_00000000000000000288,1991-07-07 21:00:00,10003775,21,"PENITENTIARY OF NEW MEXICO, LEVEL II UNIT",1991,80949.27,0.0067656,32.48000000000002,86.56247981116464,17.733001292074217,Caution,1991-07-07,80.08198449827337
8195,A19910707_2100_00000000000000000283,1991-07-07 21:00:00,10003780,21,CIBOLA COUNTY CORRECTIONAL CENTER,1991,79476.63,0.0064104,31.24000000000001,84.57153299025886,17.713677732425143,Caution,1991-07-07,78.57108505025788
8202,A19910707_2100_0000000000000000017a,1991-07-07 21:00:00,10003781,21,NORTHWEST NEW MEXICO CORRECTIONAL CENTER,1991,79327.51,0.0062692,31.260000000000048,84.58006930223523,17.277578868782165,Caution,1991-07-07,78.64084418867351
